Date,Time,Avg Wait Time (US),Max Wait Time (US),Avg Wait Time (Non-US),Max Wait Time (Non-US),Avg Wait Time,Max Wait Time,0-15,16-30,31-45,46-60,61-90,91-120,120 plus,Excluded,Total,Flights,Booths
6/27/2018,2300 - 0000,13,56,27,67,17,67,458,188,119,73,10,0,0,47,895,6,24
6/28/2018,0000 - 0100,2,19,8,20,4,20,123,17,0,0,0,0,0,3,143,1,20
6/28/2018,0500 - 0600,9,16,19,31,16,31,132,102,3,0,0,0,0,7,244,1,21
6/28/2018,0600 - 0700,8,38,23,65,19,65,1393,772,424,228,22,0,0,83,2922,9,30
6/28/2018,0700 - 0800,9,50,23,53,19,53,534,213,223,34,0,0,0,27,1031,4,27
6/28/2018,0800 - 0900,8,30,13,37,11,37,571,198,32,0,0,0,0,23,824,4,25
6/28/2018,0900 - 1000,17,57,21,58,19,58,614,689,212,35,0,0,0,46,1596,7,29
6/28/2018,1000 - 1100,10,39,17,47,15,47,587,436,66,5,0,0,0,39,1133,4,32
6/28/2018,1100 - 1200,10,27,12,31,11,31,833,304,2,0,0,0,0,34,1173,6,28
6/28/2018,1200 - 1300,10,39,17,45,14,45,1220,616,156,0,0,0,0,68,2060,8,34
6/28/2018,1300 - 1400,11,56,25,57,18,57,893,588,303,34,0,0,0,56,1874,7,37
6/28/2018,1400 - 1500,16,68,22,68,20,68,1429,1053,575,146,15,0,0,110,3328,10,47
6/28/2018,1500 - 1600,21,54,31,56,27,56,460,929,640,274,0,0,0,70,2373,8,48
6/28/2018,1600 - 1700,10,38,15,38,13,38,843,488,23,0,0,0,0,43,1397,6,44
6/28/2018,1700 - 1800,9,31,13,33,11,33,1528,596,8,0,0,0,0,74,2206,8,37
6/28/2018,1800 - 1900,6,30,12,37,9,37,1296,297,21,0,0,0,0,42,1656,9,36
6/28/2018,1900 - 2000,13,55,20,61,16,61,1396,623,343,111,6,0,0,74,2553,11,48
6/28/2018,2000 - 2100,9,36,20,55,15,55,655,359,81,17,0,0,0,31,1143,6,32
6/28/2018,2100 - 2200,9,36,14,46,11,46,555,180,32,2,0,0,0,51,820,4,32
6/28/2018,2200 - 2300,15,73,28,80,22,80,615,266,187,124,52,0,0,53,1297,7,23
6/28/2018,2300 - 0000,11,47,23,53,15,53,688,361,177,28,0,0,0,56,1310,9,23
6/29/2018,0600 - 0700,9,41,17,48,14,48,889,379,113,17,0,0,0,39,1437,5,27
6/29/2018,0700 - 0800,6,30,12,33,9,33,822,223,8,0,0,0,0,31,1084,4,26
6/29/2018,0800 - 0900,9,38,15,40,13,40,934,435,82,0,0,0,0,44,1495,7,27
6/29/2018,0900 - 1000,10,43,17,46,14,46,952,612,94,1,0,0,0,49,1708,7,29
6/29/2018,1000 - 1100,13,40,19,58,17,58,688,569,118,15,0,0,0,40,1430,6,31
6/29/2018,1100 - 1200,8,38,14,43,12,43,1056,392,100,0,0,0,0,53,1601,7,29
6/29/2018,1200 - 1300,15,58,27,78,22,78,1107,655,419,164,92,0,0,73,2510,8,40
6/29/2018,1300 - 1400,17,60,33,76,26,76,560,572,224,216,133,0,0,54,1759,7,37
6/29/2018,1400 - 1500,15,68,27,68,21,68,1262,731,273,368,18,0,0,90,2742,8,39
6/29/2018,1500 - 1600,11,44,25,58,19,58,1022,584,460,90,0,0,0,65,2221,8,47
6/29/2018,1600 - 1700,6,31,12,31,9,31,878,287,4,0,0,0,0,35,1204,4,39
6/29/2018,1700 - 1800,11,38,12,36,11,38,2282,974,26,0,0,0,0,93,3375,13,37
6/29/2018,1800 - 1900,3,24,7,24,5,24,661,51,0,0,0,0,0,21,733,4,25
6/29/2018,1900 - 2000,12,80,20,93,16,93,2018,684,293,205,50,6,0,107,3363,13,44
6/29/2018,2000 - 2100,17,80,39,85,27,85,505,309,154,161,151,0,0,43,1323,7,33
6/29/2018,2100 - 2200,11,46,38,83,23,83,821,341,51,109,221,0,0,42,1585,8,28
6/29/2018,2200 - 2300,8,46,25,70,14,70,634,129,61,39,23,0,0,29,915,5,21
6/29/2018,2300 - 0000,13,45,17,42,14,45,515,310,76,0,0,0,0,28,929,7,20
6/30/2018,0000 - 0100,15,77,27,86,20,86,4025,2301,1126,600,370,0,0,259,8688,45,40
6/30/2018,0500 - 0600,9,22,15,24,12,24,157,74,0,0,0,0,0,3,234,1,15
6/30/2018,0600 - 0700,11,68,26,70,21,70,1029,644,356,148,48,0,0,60,2285,7,24
6/30/2018,0700 - 0800,10,56,26,69,20,69,521,210,179,89,20,0,0,31,1050,4,24
6/30/2018,0800 - 0900,9,30,12,32,11,32,407,193,4,0,0,0,0,19,623,4,19
6/30/2018,0900 - 1000,7,29,14,46,11,46,686,253,13,1,0,0,0,26,979,4,25
6/30/2018,1000 - 1100,13,35,21,56,17,56,719,561,135,15,0,0,0,39,1469,6,34
6/30/2018,1100 - 1200,10,63,23,66,18,66,758,346,151,81,21,0,0,40,1397,6,31
6/30/2018,1200 - 1300,11,54,29,77,22,77,1081,457,242,240,134,0,0,66,2220,8,37
6/30/2018,1300 - 1400,21,79,39,80,29,80,321,652,234,94,178,0,0,42,1521,5,38
6/30/2018,1400 - 1500,16,59,23,61,19,61,879,511,276,130,5,0,0,68,1869,6,35
6/30/2018,1500 - 1600,11,41,22,49,16,49,976,482,314,20,0,0,0,51,1843,6,41
6/30/2018,1600 - 1700,7,39,15,44,11,44,1125,380,74,0,0,0,0,46,1625,6,35
6/30/2018,1700 - 1800,10,32,24,64,17,64,541,268,115,58,6,0,0,32,1020,4,35
6/30/2018,1800 - 1900,15,52,26,61,19,61,474,234,131,81,1,0,0,28,949,5,31
6/30/2018,1900 - 2000,14,39,19,45,16,45,592,334,188,0,0,0,0,33,1147,4,31
6/30/2018,2000 - 2100,14,64,24,63,19,64,547,410,113,82,5,0,0,35,1192,4,29
6/30/2018,2100 - 2200,19,74,37,84,26,84,460,325,149,144,111,0,0,38,1227,5,32
6/30/2018,2200 - 2300,15,35,17,31,16,35,89,66,14,0,0,0,0,6,175,1,21
6/30/2018,2300 - 0000,20,74,34,71,23,74,313,245,80,74,43,0,0,24,779,5,22
7/1/2018,0000 - 0100,16,57,31,57,21,57,99,4,2,40,0,0,0,5,150,1,15
7/1/2018,0600 - 0700,4,25,9,28,7,28,1404,207,0,0,0,0,0,51,1662,6,31
7/1/2018,0700 - 0800,8,30,13,31,11,31,1072,418,3,0,0,0,0,39,1532,5,28
7/1/2018,0800 - 0900,12,45,18,52,15,52,929,513,151,18,0,0,0,56,1667,10,29
7/1/2018,0900 - 1000,7,21,14,26,11,26,655,209,0,0,0,0,0,19,883,3,28
7/1/2018,1000 - 1100,11,42,12,36,12,42,995,436,20,0,0,0,0,38,1489,7,33
7/1/2018,1100 - 1200,11,56,12,40,12,56,1028,336,52,2,0,0,0,34,1452,6,35
7/1/2018,1200 - 1300,10,40,18,46,15,46,1015,586,155,5,0,0,0,55,1816,7,38
7/1/2018,1300 - 1400,12,48,27,63,21,63,948,780,394,189,11,0,0,70,2392,8,40
7/1/2018,1400 - 1500,13,59,27,70,21,70,1274,869,229,343,63,0,0,96,2874,9,38
7/1/2018,1500 - 1600,7,35,24,56,17,56,980,266,262,120,0,0,0,48,1676,5,44
7/1/2018,1600 - 1700,11,41,24,50,17,50,625,485,171,26,0,0,0,37,1344,5,38
7/1/2018,1700 - 1800,9,33,16,42,12,42,1503,733,89,0,0,0,0,63,2388,10,38
7/1/2018,1800 - 1900,8,32,9,37,8,37,1347,425,27,0,0,0,0,62,1861,9,33
7/1/2018,1900 - 2000,17,44,19,54,17,54,1099,1082,248,31,0,0,0,75,2535,10,37
7/1/2018,2000 - 2100,12,46,24,53,16,53,534,339,137,20,0,0,0,28,1058,6,35
7/1/2018,2100 - 2200,18,73,33,82,26,82,632,502,210,219,125,0,0,57,1745,8,27
7/1/2018,2200 - 2300,20,59,33,55,22,59,381,84,238,69,0,0,0,24,796,5,21
7/1/2018,2300 - 0000,21,74,34,74,25,74,691,333,161,200,146,0,0,51,1582,10,19
7/2/2018,0000 - 0100,20,39,27,39,21,39,56,12,66,0,0,0,0,4,138,1,16
7/2/2018,0600 - 0700,7,41,22,60,17,60,1409,705,371,129,0,0,0,85,2699,9,30
7/2/2018,0700 - 0800,8,26,15,39,12,39,449,190,37,0,0,0,0,18,694,3,25
7/2/2018,0800 - 0900,14,38,17,38,15,38,487,382,65,0,0,0,0,26,960,6,24
7/2/2018,0900 - 1000,7,29,11,31,9,31,1018,246,5,0,0,0,0,38,1307,6,31
7/2/2018,1000 - 1100,13,44,14,46,13,46,683,393,41,1,0,0,0,30,1148,4,36
7/2/2018,1100 - 1200,13,55,15,55,14,55,1349,859,71,8,0,0,0,76,2363,10,34
7/2/2018,1200 - 1300,7,38,18,46,15,46,965,476,187,2,0,0,0,49,1679,6,42
7/2/2018,1300 - 1400,15,77,21,71,18,77,1287,631,314,96,22,0,0,67,2417,8,42
7/2/2018,1400 - 1500,14,50,21,65,18,65,1175,797,297,85,28,0,0,68,2450,8,42
7/2/2018,1500 - 1600,10,32,14,33,12,33,1352,627,26,0,0,0,0,54,2059,7,44
7/2/2018,1600 - 1700,8,29,11,29,9,29,544,119,0,0,0,0,0,20,683,3,35
7/2/2018,1700 - 1800,13,49,22,60,17,60,1346,951,289,114,0,0,0,88,2788,10,43
7/2/2018,1800 - 1900,9,30,16,33,11,33,826,329,24,0,0,0,0,31,1210,6,34
7/2/2018,1900 - 2000,16,54,19,58,17,58,1414,1247,295,57,0,0,0,87,3100,13,47
7/2/2018,2000 - 2100,13,66,37,79,27,79,325,389,177,97,107,0,0,31,1126,5,40
7/2/2018,2100 - 2200,17,82,29,83,22,83,1026,707,403,178,89,0,0,70,2473,13,31
7/2/2018,2200 - 2300,17,57,27,57,20,57,519,159,185,100,0,0,0,26,989,6,27
7/2/2018,2300 - 0000,19,64,32,74,25,74,424,380,256,158,23,0,0,37,1278,8,22
7/3/2018,0500 - 0600,11,36,23,49,17,49,233,121,64,7,0,0,0,12,437,2,25
7/3/2018,0600 - 0700,6,29,12,34,10,34,1578,576,20,0,0,0,0,63,2237,8,30
7/3/2018,0700 - 0800,6,23,9,24,7,24,452,70,0,0,0,0,0,16,538,2,19
7/3/2018,0800 - 0900,11,33,16,54,13,54,601,296,22,9,0,0,0,35,963,6,21
7/3/2018,0900 - 1000,8,32,17,44,14,44,584,264,100,0,0,0,0,29,977,5,31
7/3/2018,1000 - 1100,13,39,18,43,16,43,988,818,106,0,0,0,0,55,1967,7,38
7/3/2018,1100 - 1200,11,26,11,29,11,29,741,288,0,0,0,0,0,30,1059,5,32
7/3/2018,1200 - 1300,11,42,17,44,15,44,1227,764,188,0,0,0,0,64,2243,9,33
7/3/2018,1300 - 1400,13,53,21,55,16,55,1066,594,305,28,0,0,0,59,2052,7,39
7/3/2018,1400 - 1500,11,53,21,68,17,68,1358,932,406,37,2,0,0,87,2822,8,40
7/3/2018,1500 - 1600,9,36,14,36,11,36,1025,413,14,0,0,0,0,40,1492,5,37
7/3/2018,1600 - 1700,10,30,13,31,11,31,1394,505,7,0,0,0,0,57,1963,7,37
7/3/2018,1700 - 1800,8,29,15,35,12,35,1074,515,22,0,0,0,0,45,1656,7,32
7/3/2018,1800 - 1900,7,28,11,29,8,29,1270,298,0,0,0,0,0,49,1617,8,29
7/3/2018,1900 - 2000,10,44,18,52,13,52,1418,574,157,26,0,0,0,66,2241,10,34
7/3/2018,2000 - 2100,14,64,27,76,21,76,661,381,149,103,70,0,0,42,1406,7,36
7/3/2018,2100 - 2200,21,73,33,78,26,78,573,394,380,162,91,0,0,55,1655,8,27
7/3/2018,2200 - 2300,16,63,29,66,19,66,336,197,95,45,14,0,0,36,723,4,19
7/3/2018,2300 - 0000,13,51,22,56,17,56,620,401,177,37,0,0,0,57,1292,8,21
7/4/2018,0500 - 0600,5,17,7,20,6,20,237,12,0,0,0,0,0,13,262,1,24
7/4/2018,0600 - 0700,9,41,17,48,15,48,1302,566,242,26,0,0,0,56,2192,9,32
7/4/2018,0700 - 0800,7,59,13,61,10,61,856,269,7,20,1,0,0,35,1188,5,27
7/4/2018,0800 - 0900,12,44,19,45,15,45,323,194,64,0,0,0,0,16,597,5,23
7/4/2018,0900 - 1000,10,50,18,56,14,56,691,244,190,30,0,0,0,33,1188,5,28
7/4/2018,1000 - 1100,9,35,13,35,12,35,1105,464,20,0,0,0,0,42,1631,6,35
7/4/2018,1100 - 1200,9,42,20,65,16,65,1247,521,221,95,6,0,0,68,2158,8,37
7/4/2018,1200 - 1300,12,39,25,69,19,69,720,447,211,85,10,0,0,46,1519,7,33
7/4/2018,1300 - 1400,16,50,20,53,18,53,1006,755,319,64,0,0,0,65,2209,8,36
7/4/2018,1400 - 1500,9,42,15,48,12,48,1043,392,55,2,0,0,0,46,1538,4,33
7/4/2018,1500 - 1600,9,40,16,41,13,41,1394,606,124,0,0,0,0,62,2186,8,39
7/4/2018,1600 - 1700,9,32,13,42,11,42,1025,370,10,0,0,0,0,43,1448,6,35
7/4/2018,1700 - 1800,8,44,19,56,14,56,1283,451,195,51,0,0,0,67,2047,7,33
7/4/2018,1800 - 1900,8,36,17,50,12,50,1204,363,130,28,0,0,0,53,1778,9,30
7/4/2018,1900 - 2000,16,76,28,89,22,89,1096,810,396,145,104,0,0,79,2630,11,40
7/4/2018,2000 - 2100,14,46,22,65,18,65,909,480,187,137,2,0,0,69,1784,8,34
7/4/2018,2100 - 2200,12,93,34,104,22,104,736,341,126,57,99,31,0,47,1437,8,25
7/4/2018,2200 - 2300,16,102,37,106,25,106,719,228,80,68,214,39,0,75,1423,7,21
7/4/2018,2300 - 0000,29,96,45,109,36,109,456,176,15,39,386,16,0,59,1147,8,22
7/5/2018,0500 - 0600,24,31,28,38,26,38,0,126,35,0,0,0,0,5,166,1,20
7/5/2018,0600 - 0700,8,37,13,41,11,41,1479,469,103,0,0,0,0,58,2109,9,27
7/5/2018,0700 - 0800,7,32,13,33,11,33,653,278,29,0,0,0,0,21,981,4,28
7/5/2018,0800 - 0900,9,34,13,48,11,48,345,113,23,2,0,0,0,13,496,4,24
7/5/2018,0900 - 1000,8,38,16,52,13,52,910,337,140,17,0,0,0,56,1460,7,30
7/5/2018,1000 - 1100,12,47,16,54,15,54,944,603,114,17,0,0,0,51,1729,6,30
7/5/2018,1100 - 1200,14,38,21,57,18,57,582,418,197,48,0,0,0,44,1289,6,28
7/5/2018,1200 - 1300,11,48,21,55,17,55,1132,619,235,83,0,0,0,61,2130,8,37
7/5/2018,1300 - 1400,16,48,25,77,21,77,893,719,425,97,45,0,0,71,2250,7,34
7/5/2018,1400 - 1500,14,68,34,86,25,86,1109,800,285,209,292,0,0,99,2794,10,35
7/5/2018,1500 - 1600,15,61,35,88,27,88,695,524,216,138,208,0,0,49,1830,6,43
7/5/2018,1600 - 1700,10,63,24,69,18,69,1163,506,395,137,16,0,0,71,2288,8,45
7/5/2018,1700 - 1800,14,69,29,75,22,75,995,464,194,252,84,0,0,69,2058,8,30
7/5/2018,1800 - 1900,6,43,14,50,10,50,888,220,72,6,0,0,0,38,1224,7,29
7/5/2018,1900 - 2000,13,61,21,75,17,75,1237,601,251,70,30,0,0,67,2256,10,35
7/5/2018,2000 - 2100,19,65,33,73,24,73,469,359,159,122,90,0,0,35,1234,6,26
7/5/2018,2100 - 2200,17,68,29,72,21,72,720,402,205,111,77,0,0,51,1566,9,26
7/5/2018,2200 - 2300,15,65,30,68,23,68,438,150,132,134,45,0,0,45,944,5,23
7/5/2018,2300 - 0000,16,95,38,98,28,98,637,258,240,203,199,21,0,77,1635,10,23
7/6/2018,0500 - 0600,7,29,14,29,11,29,144,46,0,0,0,0,0,6,196,1,19
7/6/2018,0600 - 0700,6,23,14,48,12,48,1191,478,116,5,0,0,0,43,1833,7,29
7/6/2018,0700 - 0800,3,21,8,30,7,30,564,127,0,0,0,0,0,26,717,3,23
7/6/2018,0800 - 0900,7,33,15,50,12,50,1133,388,149,11,0,0,0,44,1725,9,24
7/6/2018,0900 - 1000,13,39,19,58,16,58,378,228,60,16,0,0,0,28,710,3,24
7/6/2018,1000 - 1100,9,45,32,108,26,108,880,344,167,144,252,13,0,60,1860,7,34
7/6/2018,1100 - 1200,13,82,39,97,30,97,746,579,170,86,366,27,0,57,2031,8,37
7/6/2018,1200 - 1300,9,44,25,72,19,72,787,248,142,120,47,0,0,39,1383,6,27
7/6/2018,1300 - 1400,10,50,20,55,15,55,1503,506,321,50,0,0,0,79,2459,8,33
7/6/2018,1400 - 1500,9,35,19,47,14,47,1080,569,173,10,0,0,0,61,1893,6,31
7/6/2018,1500 - 1600,9,43,21,48,17,48,1301,697,427,22,0,0,0,69,2516,8,44
7/6/2018,1600 - 1700,9,35,16,38,13,38,788,397,60,0,0,0,0,33,1278,5,35
7/6/2018,1700 - 1800,10,37,20,52,15,52,1375,746,262,20,0,0,0,66,2469,9,37
7/6/2018,1800 - 1900,5,23,9,26,7,26,948,145,0,0,0,0,0,34,1127,6,37
7/6/2018,1900 - 2000,9,86,15,86,13,86,1441,612,117,6,5,0,0,64,2245,9,45
7/6/2018,2000 - 2100,18,70,28,92,23,92,876,580,362,163,78,2,0,80,2141,10,35
7/6/2018,2100 - 2200,15,73,38,87,24,87,692,153,142,107,176,0,0,46,1316,8,26
7/6/2018,2200 - 2300,8,63,28,66,17,66,546,94,76,69,31,0,0,22,838,4,21
7/6/2018,2300 - 0000,16,42,24,47,19,47,416,415,179,6,0,0,0,30,1046,7,20
7/7/2018,0000 - 0100,17,45,23,38,20,45,61,86,35,0,0,0,0,5,187,1,24
7/7/2018,0500 - 0600,10,22,13,32,12,32,336,173,9,0,0,0,0,15,533,2,25
7/7/2018,0600 - 0700,7,30,12,45,11,45,1421,499,91,0,0,0,0,57,2068,7,34
7/7/2018,0700 - 0800,7,27,16,38,13,38,882,476,32,0,0,0,0,45,1435,6,34
7/7/2018,0800 - 0900,12,40,17,40,15,40,704,514,77,0,0,0,0,38,1333,8,31
7/7/2018,0900 - 1000,8,28,16,35,14,35,477,293,16,0,0,0,0,21,807,3,33
7/7/2018,1000 - 1100,14,63,21,65,18,65,1027,866,294,48,9,0,0,69,2313,8,44
7/7/2018,1100 - 1200,12,44,20,51,17,51,1063,867,283,14,0,0,0,61,2288,10,36
7/7/2018,1200 - 1300,8,26,12,35,10,35,829,250,6,0,0,0,0,27,1112,5,26
7/7/2018,1300 - 1400,19,67,21,67,20,67,968,732,244,168,28,0,0,63,2203,7,40
7/7/2018,1400 - 1500,11,57,19,64,15,64,1207,696,271,39,5,0,0,71,2289,9,35
7/7/2018,1500 - 1600,14,56,30,60,24,60,650,839,398,242,0,0,0,61,2190,7,43
7/7/2018,1600 - 1700,6,31,12,38,9,38,1802,467,23,0,0,0,0,69,2361,9,36
7/7/2018,1700 - 1800,15,67,30,78,23,78,1015,844,390,212,124,0,0,78,2663,10,49
7/7/2018,1800 - 1900,7,52,29,64,14,64,1058,174,107,145,20,0,0,47,1551,8,42
7/7/2018,1900 - 2000,17,61,32,94,24,94,1160,996,345,155,236,5,0,93,2990,12,37
7/7/2018,2000 - 2100,7,52,28,66,17,66,262,31,42,45,12,0,0,12,404,3,23
7/7/2018,2100 - 2200,21,106,47,108,31,108,807,635,275,230,270,104,0,69,2390,13,26
7/7/2018,2200 - 2300,24,80,39,81,27,81,210,338,41,95,85,0,0,23,792,4,20
7/7/2018,2300 - 0000,15,41,21,43,17,43,464,435,156,0,0,0,0,29,1084,7,22
7/8/2018,0000 - 0100,2,19,5,19,3,19,126,12,0,0,0,0,0,5,143,1,14
7/8/2018,0500 - 0600,11,22,14,24,12,24,151,38,0,0,0,0,0,5,194,1,14
7/8/2018,0600 - 0700,6,25,9,25,8,25,1463,233,0,0,0,0,0,49,1745,7,27
7/8/2018,0700 - 0800,8,32,11,31,9,32,686,217,5,0,0,0,0,28,936,4,24
7/8/2018,0800 - 0900,8,32,12,34,10,34,851,249,19,0,0,0,0,27,1146,7,23
7/8/2018,0900 - 1000,12,51,15,52,14,52,1036,504,90,18,0,0,0,52,1700,7,32
7/8/2018,1000 - 1100,17,59,26,62,23,62,796,775,420,171,6,0,0,65,2233,7,46
7/8/2018,1100 - 1200,10,33,14,34,12,34,1115,490,31,0,0,0,0,49,1685,8,33
7/8/2018,1200 - 1300,12,54,18,54,15,54,931,586,182,22,0,0,0,53,1774,7,36
7/8/2018,1300 - 1400,9,46,20,49,15,49,968,420,179,16,0,0,0,48,1631,5,40
7/8/2018,1400 - 1500,11,48,13,47,12,48,1243,573,63,7,0,0,0,93,1979,6,36
7/8/2018,1500 - 1600,10,33,16,40,13,40,1411,878,191,0,0,0,0,106,2586,8,43
7/8/2018,1600 - 1700,7,31,13,34,10,34,1054,284,17,0,0,0,0,61,1416,5,34
7/8/2018,1700 - 1800,10,42,16,53,13,53,1108,547,130,9,0,0,0,73,1867,7,33
7/8/2018,1800 - 1900,7,31,11,35,9,35,1539,403,10,0,0,0,0,95,2047,9,31
7/8/2018,1900 - 2000,9,38,9,41,9,41,1884,501,67,0,0,0,0,113,2565,11,31
7/8/2018,2000 - 2100,10,41,24,71,16,71,926,394,112,61,40,0,0,66,1599,7,38
7/8/2018,2100 - 2200,9,49,16,55,12,55,980,317,76,18,0,0,0,62,1453,7,26
7/8/2018,2200 - 2300,10,54,17,53,13,54,668,215,119,23,0,0,0,47,1072,6,25
7/8/2018,2300 - 0000,10,40,14,40,11,40,1284,470,41,0,0,0,0,71,1866,12,25
7/9/2018,0500 - 0600,14,25,22,43,19,43,69,105,18,0,0,0,0,6,198,1,17
7/9/2018,0600 - 0700,10,35,17,43,15,43,1493,973,238,0,0,0,0,87,2791,10,30
7/9/2018,0700 - 0800,5,28,11,32,7,32,562,114,5,0,0,0,0,19,700,3,23
7/9/2018,0800 - 0900,12,32,21,60,17,60,548,401,111,44,0,0,0,35,1139,7,27
7/9/2018,0900 - 1000,6,35,15,37,9,37,474,114,23,0,0,0,0,21,632,3,24
7/9/2018,1000 - 1100,10,40,15,41,13,41,1136,688,80,0,0,0,0,50,1954,7,38
7/9/2018,1100 - 1200,10,38,14,44,12,44,1370,583,78,0,0,0,0,60,2091,8,37
7/9/2018,1200 - 1300,10,37,17,47,14,47,954,582,147,8,0,0,0,59,1750,6,42
7/9/2018,1300 - 1400,14,46,20,50,17,50,1301,1173,284,46,0,0,0,82,2886,10,46
7/9/2018,1400 - 1500,15,68,19,80,18,80,922,942,169,11,12,0,0,71,2127,6,42
7/9/2018,1500 - 1600,9,39,16,43,13,43,1016,506,146,0,0,0,0,47,1715,6,41
7/9/2018,1600 - 1700,7,45,13,45,10,45,1133,267,57,0,0,0,0,41,1498,5,35
7/9/2018,1700 - 1800,9,38,15,44,12,44,1573,604,121,0,0,0,0,69,2367,11,50
7/9/2018,1800 - 1900,8,30,14,34,10,34,1694,506,23,0,0,0,0,67,2290,10,34
7/9/2018,1900 - 2000,14,55,25,73,19,73,1168,969,363,86,21,0,0,85,2692,11,39
7/9/2018,2000 - 2100,6,27,17,59,12,59,749,234,37,25,0,0,0,46,1091,5,34
7/9/2018,2100 - 2200,19,99,18,103,19,103,570,246,119,29,66,7,0,35,1072,6,26
7/9/2018,2200 - 2300,14,79,20,78,16,79,908,378,259,54,17,0,0,86,1702,9,33
7/9/2018,2300 - 0000,19,71,30,69,23,71,681,444,299,242,22,0,0,88,1776,10,28
7/10/2018,0500 - 0600,12,28,16,28,14,28,173,92,0,0,0,0,0,9,274,1,15
7/10/2018,0600 - 0700,7,37,14,43,12,43,1130,322,104,0,0,0,0,44,1600,7,26
7/10/2018,0700 - 0800,3,20,7,32,5,32,700,57,6,0,0,0,0,22,785,4,21
7/10/2018,0800 - 0900,11,41,17,51,14,51,789,435,93,2,0,0,0,49,1368,8,26
7/10/2018,0900 - 1000,12,39,19,47,17,47,431,250,159,7,0,0,0,19,866,4,28
7/10/2018,1000 - 1100,15,51,23,60,20,60,1056,960,387,130,0,0,0,77,2610,9,36
7/10/2018,1100 - 1200,11,65,23,65,18,65,920,400,264,143,11,0,0,66,1804,7,38
7/10/2018,1200 - 1300,12,46,20,47,16,47,705,446,160,8,0,0,0,40,1359,5,36
7/10/2018,1300 - 1400,15,46,21,57,18,57,961,929,290,44,0,0,0,67,2291,9,37
7/10/2018,1400 - 1500,10,34,14,33,12,34,1210,477,7,0,0,0,0,85,1779,6,36
7/10/2018,1500 - 1600,8,36,15,47,12,47,1190,536,97,5,0,0,0,52,1880,7,40
7/10/2018,1600 - 1700,10,35,16,35,13,35,1175,733,34,0,0,0,0,58,2000,7,36
7/10/2018,1700 - 1800,14,40,18,47,16,47,1126,947,216,2,0,0,0,76,2367,8,32
7/10/2018,1800 - 1900,13,59,19,59,16,59,835,517,140,52,0,0,0,43,1587,8,35
7/10/2018,1900 - 2000,12,40,17,41,14,41,1266,769,177,0,0,0,0,68,2280,10,34
7/10/2018,2000 - 2100,12,34,20,43,16,43,621,448,103,0,0,0,0,35,1207,5,34
7/10/2018,2100 - 2200,11,40,18,40,14,40,876,545,95,0,0,0,0,42,1558,8,25
7/10/2018,2200 - 2300,14,39,18,39,16,39,504,444,68,0,0,0,0,31,1047,6,24
7/10/2018,2300 - 0000,11,56,17,56,14,56,465,289,47,2,0,0,0,24,827,5,19
7/11/2018,0000 - 0100,9,17,10,18,9,18,126,10,0,0,0,0,0,5,141,1,19
7/11/2018,0500 - 0600,13,22,15,22,14,22,53,26,0,0,0,0,0,2,81,1,14
7/11/2018,0600 - 0700,5,32,16,67,12,67,1301,260,114,72,15,0,0,55,1817,8,27
7/11/2018,0700 - 0800,8,37,17,53,13,53,604,190,71,21,0,0,0,26,912,4,23
7/11/2018,0800 - 0900,10,41,15,41,13,41,420,201,55,0,0,0,0,24,700,5,24
7/11/2018,0900 - 1000,10,37,19,46,16,46,731,459,141,5,0,0,0,42,1378,6,29
7/11/2018,1000 - 1100,10,50,22,58,18,58,994,458,255,113,0,0,0,64,1884,6,37
7/11/2018,1100 - 1200,11,71,19,71,16,71,1105,455,249,55,14,0,0,59,1937,8,31
7/11/2018,1200 - 1300,12,57,22,66,17,66,626,173,115,84,19,0,0,31,1048,5,28
7/11/2018,1300 - 1400,12,70,26,70,20,70,1404,838,514,254,37,0,0,84,3131,11,35
7/11/2018,1400 - 1500,10,74,21,68,16,74,959,460,159,118,10,0,0,61,1767,6,38
7/11/2018,1500 - 1600,12,65,29,65,24,65,817,622,444,305,9,0,0,63,2260,7,41
7/11/2018,1600 - 1700,7,28,12,28,10,28,890,292,0,0,0,0,0,35,1217,4,35
7/11/2018,1700 - 1800,12,44,14,44,13,44,1510,872,142,0,0,0,0,78,2602,9,45
7/11/2018,1800 - 1900,12,43,17,45,15,45,1231,856,173,0,0,0,0,68,2328,11,34
7/11/2018,1900 - 2000,21,121,36,127,29,127,978,637,311,177,237,99,16,73,2528,9,35
7/11/2018,2000 - 2100,16,97,38,97,24,97,1042,520,136,46,247,27,0,65,2083,11,28
7/11/2018,2100 - 2200,10,74,42,91,23,91,533,125,91,46,144,4,0,28,971,6,25
7/11/2018,2200 - 2300,20,76,46,93,30,93,510,272,182,142,243,1,0,47,1397,8,28
7/11/2018,2300 - 0000,20,70,39,81,28,81,329,299,141,143,107,0,0,35,1054,6,23
7/12/2018,0500 - 0600,13,32,13,34,13,34,85,21,10,0,0,0,0,4,120,1,10
7/12/2018,0600 - 0700,6,60,17,66,13,66,1571,316,154,128,3,0,0,65,2237,10,24
7/12/2018,0700 - 0800,10,37,21,47,16,47,519,224,147,5,0,0,0,27,922,4,25
7/12/2018,0800 - 0900,12,46,26,72,22,72,229,148,73,33,35,0,0,15,533,4,25
7/12/2018,0900 - 1000,13,61,28,67,21,67,618,334,164,147,42,0,0,39,1344,6,31
