Date,Time,Avg Wait Time (US),Max Wait Time (US),Avg Wait Time (Non-US),Max Wait Time (Non-US),Avg Wait Time,Max Wait Time,0-15,16-30,31-45,46-60,61-90,91-120,120 plus,Excluded,Total,Flights,Booths
3/14/2016,1600 - 1700,8,29,20,41,16,41,386,296,88,0,0,0,0,32,802,4,36
3/14/2016,1700 - 1800,12,41,16,41,14,41,759,455,132,0,0,0,0,74,1420,7,35
3/14/2016,1800 - 1900,18,60,19,60,18,60,359,89,148,67,0,0,0,21,684,3,30
3/14/2016,1900 - 2000,11,35,21,62,18,62,462,352,143,7,1,0,0,32,997,3,30
3/14/2016,2000 - 2100,18,57,27,60,22,60,338,370,211,45,0,0,0,57,1021,5,27
3/14/2016,2100 - 2200,6,31,19,37,12,37,178,79,20,0,0,0,0,9,286,2,12
3/14/2016,2200 - 2300,7,29,12,29,10,29,156,54,0,0,0,0,0,7,217,1,12
3/14/2016,2300 - 0000,4,13,8,16,6,16,110,1,0,0,0,0,0,4,115,1,10
3/15/2016,0600 - 0700,8,30,14,36,11,36,1377,610,23,0,0,0,0,56,2066,8,43
3/15/2016,0700 - 0800,6,32,11,32,9,32,600,109,7,0,0,0,0,20,736,3,37
3/15/2016,0800 - 0900,6,20,10,23,9,23,647,110,0,0,0,0,0,18,775,3,39
3/15/2016,0900 - 1000,14,66,28,70,24,70,554,337,227,182,47,0,0,43,1390,6,34
3/15/2016,1000 - 1100,11,70,37,79,28,79,323,83,77,81,128,0,0,31,723,3,30
3/15/2016,1100 - 1200,21,62,37,84,30,84,263,278,150,190,58,0,0,30,969,5,25
3/15/2016,1200 - 1300,12,43,22,46,18,46,381,321,148,2,0,0,0,28,880,4,43
3/15/2016,1300 - 1400,13,54,19,57,16,57,547,455,83,18,0,0,0,63,1166,4,50
3/15/2016,1400 - 1500,16,80,28,83,24,83,856,630,267,216,127,0,0,65,2161,7,53
3/15/2016,1500 - 1600,17,86,37,84,27,86,322,304,193,123,72,0,0,58,1072,5,31
3/15/2016,1600 - 1700,13,70,28,67,22,70,388,338,193,88,7,0,0,35,1049,5,33
3/15/2016,1700 - 1800,12,47,19,48,16,48,409,270,96,7,0,0,0,23,805,4,26
3/15/2016,1800 - 1900,11,33,15,32,14,33,199,120,13,0,0,0,0,8,340,2,25
3/15/2016,1900 - 2000,20,88,47,98,39,98,375,398,305,287,398,31,0,56,1850,7,35
3/15/2016,2000 - 2100,7,25,14,36,9,36,446,130,10,0,0,0,0,18,604,4,31
3/15/2016,2100 - 2200,8,26,14,26,11,26,136,60,0,0,0,0,0,6,202,1,17
3/15/2016,2200 - 2300,4,23,10,25,6,25,209,37,0,0,0,0,0,7,253,1,11
3/15/2016,2300 - 0000,7,23,23,48,18,48,203,102,78,8,0,0,0,11,402,2,11
3/16/2016,0500 - 0600,22,47,30,47,25,47,29,139,55,5,0,0,0,8,236,1,32
3/16/2016,0600 - 0700,14,45,23,50,20,50,731,898,455,13,0,0,0,63,2160,8,40
3/16/2016,0700 - 0800,11,22,15,23,15,23,88,107,0,0,0,0,0,7,202,1,43
3/16/2016,0800 - 0900,7,27,12,34,10,34,455,135,7,0,0,0,0,15,612,3,31
3/16/2016,0900 - 1000,6,17,8,23,7,23,228,18,0,0,0,0,0,8,254,1,28
3/16/2016,1000 - 1100,15,55,29,73,25,73,621,471,365,230,57,0,0,54,1798,8,35
3/16/2016,1100 - 1200,11,33,19,38,16,38,485,297,85,0,0,0,0,25,892,4,29
3/16/2016,1200 - 1300,9,24,10,24,10,24,379,88,0,0,0,0,0,26,493,2,28
3/16/2016,1300 - 1400,12,39,20,39,18,39,775,936,157,0,0,0,0,57,1925,7,50
3/16/2016,1400 - 1500,17,54,22,56,21,56,663,897,328,67,0,0,0,86,2041,6,53
3/16/2016,1500 - 1600,10,47,25,69,18,69,461,361,161,18,13,0,0,48,1062,5,31
3/16/2016,1600 - 1700,11,58,27,59,22,59,453,335,242,95,0,0,0,38,1163,6,31
3/16/2016,1700 - 1800,12,54,13,54,12,54,519,203,23,12,0,0,0,22,779,4,29
3/16/2016,1800 - 1900,10,34,15,34,13,34,515,311,23,0,0,0,0,59,908,4,28
3/16/2016,1900 - 2000,16,53,24,59,21,59,464,371,251,87,0,0,0,44,1217,4,29
3/16/2016,2000 - 2100,4,22,7,23,6,23,586,65,0,0,0,0,0,17,668,4,27
3/16/2016,2100 - 2200,17,57,28,70,23,70,343,267,133,75,19,0,0,26,863,3,29
3/16/2016,2200 - 2300,6,32,16,32,11,32,137,67,6,0,0,0,0,6,216,1,21
3/16/2016,2300 - 0000,8,34,17,34,15,34,77,45,14,0,0,0,0,3,139,1,7
3/17/2016,0500 - 0600,37,71,51,73,42,73,0,61,68,65,28,0,0,7,229,1,28
3/17/2016,0600 - 0700,13,50,27,50,22,50,746,708,626,88,0,0,0,66,2234,8,43
3/17/2016,0700 - 0800,7,20,8,20,7,20,386,21,0,0,0,0,0,11,418,2,36
3/17/2016,0800 - 0900,6,20,11,32,9,32,478,88,2,0,0,0,0,18,586,3,34
3/17/2016,0900 - 1000,9,31,14,36,13,36,260,109,27,0,0,0,0,36,432,3,25
3/17/2016,1000 - 1100,9,70,24,70,19,70,757,272,222,117,25,0,0,42,1435,6,30
3/17/2016,1100 - 1200,12,84,39,86,28,86,537,208,155,211,152,0,0,44,1307,7,29
3/17/2016,1200 - 1300,10,49,26,62,20,62,311,198,165,27,4,0,0,18,723,3,31
3/17/2016,1300 - 1400,14,56,34,67,27,67,581,304,581,295,26,0,0,64,1851,5,43
3/17/2016,1400 - 1500,14,77,44,89,33,89,352,284,159,89,244,0,0,31,1159,4,35
3/17/2016,1500 - 1600,24,86,49,86,38,86,286,323,114,184,335,0,0,41,1283,5,33
3/17/2016,1600 - 1700,9,66,28,68,20,68,400,241,167,64,18,0,0,37,927,5,32
3/17/2016,1700 - 1800,13,74,35,89,27,89,481,360,237,179,111,0,0,57,1425,6,34
3/17/2016,1800 - 1900,13,44,21,51,18,51,291,305,82,11,0,0,0,20,709,3,31
3/17/2016,1900 - 2000,10,52,27,68,23,68,507,376,259,117,48,0,0,42,1349,5,28
3/17/2016,2000 - 2100,9,37,17,47,12,47,500,237,67,5,0,0,0,26,835,4,24
3/17/2016,2100 - 2200,1,12,22,41,15,41,231,96,83,0,0,0,0,16,426,2,18
3/17/2016,2200 - 2300,8,41,26,58,19,58,295,79,77,68,0,0,0,16,535,3,16
3/17/2016,2300 - 0000,8,26,21,30,16,30,48,72,0,0,0,0,0,7,127,1,12
3/18/2016,0500 - 0600,33,63,48,65,37,65,0,74,136,27,13,0,0,6,256,1,24
3/18/2016,0600 - 0700,11,85,22,83,18,85,709,600,280,0,13,0,0,44,1646,7,37
3/18/2016,0700 - 0800,7,29,15,32,13,32,557,314,17,0,0,0,0,22,910,3,35
3/18/2016,0800 - 0900,5,23,9,23,7,23,207,21,0,0,0,0,0,5,233,1,28
3/18/2016,0900 - 1000,6,14,10,22,9,22,133,20,0,0,0,0,0,5,158,1,28
3/18/2016,1000 - 1100,22,81,50,90,41,90,513,533,269,208,825,0,0,60,2408,9,38
3/18/2016,1100 - 1200,6,46,41,77,28,77,268,103,62,106,95,0,0,16,650,3,33
3/18/2016,1200 - 1300,11,41,34,72,26,72,423,331,253,200,25,0,0,39,1271,5,39
3/18/2016,1300 - 1400,4,35,19,49,16,49,492,284,144,10,0,0,0,27,957,3,41
3/18/2016,1400 - 1500,6,50,24,68,17,68,1046,411,226,110,51,0,0,55,1899,6,41
3/18/2016,1500 - 1600,14,100,54,107,39,107,637,313,184,188,425,149,0,54,1950,7,33
3/18/2016,1600 - 1700,15,96,38,97,27,97,308,159,122,71,64,20,0,26,770,4,34
3/18/2016,1700 - 1800,8,25,14,25,11,25,334,124,0,0,0,0,0,15,473,2,37
3/18/2016,1800 - 1900,13,81,33,85,26,85,656,511,251,163,189,0,0,57,1827,7,41
3/18/2016,1900 - 2000,11,68,43,85,32,85,644,270,117,199,385,0,0,48,1663,6,41
3/18/2016,2000 - 2100,10,65,42,71,27,71,330,111,114,137,81,0,0,23,796,4,39
3/18/2016,2100 - 2200,10,44,29,63,18,63,348,112,111,51,3,0,0,21,646,3,29
3/18/2016,2300 - 0000,8,21,17,29,13,29,87,47,0,0,0,0,0,4,138,1,6
3/19/2016,0500 - 0600,16,42,29,50,20,50,112,114,53,4,0,0,0,9,292,1,26
3/19/2016,0600 - 0700,16,43,24,56,21,56,826,743,467,127,0,0,0,57,2220,7,42
3/19/2016,0700 - 0800,5,16,10,27,8,27,595,92,0,0,0,0,0,25,712,3,41
3/19/2016,0800 - 0900,3,12,6,15,5,15,227,0,0,0,0,0,0,7,234,1,31
3/19/2016,0900 - 1000,7,36,14,46,12,46,941,424,52,1,0,0,0,42,1460,6,40
3/19/2016,1000 - 1100,15,42,17,43,16,43,520,534,86,0,0,0,0,38,1178,5,36
3/19/2016,1100 - 1200,17,41,17,41,17,41,371,332,108,0,0,0,0,27,838,4,31
3/19/2016,1200 - 1300,6,64,30,72,22,72,768,351,213,228,87,0,0,53,1700,7,49
3/19/2016,1300 - 1400,15,53,30,53,24,53,429,480,427,61,0,0,0,34,1431,4,46
3/19/2016,1400 - 1500,22,86,44,110,36,110,514,569,372,292,417,29,0,67,2260,7,41
3/19/2016,1500 - 1600,23,100,63,112,51,112,274,274,293,202,397,290,0,54,1784,7,43
3/19/2016,1600 - 1700,10,80,38,84,23,84,578,197,160,125,99,0,0,42,1201,6,39
3/19/2016,1700 - 1800,6,45,23,48,16,48,551,184,193,11,0,0,0,25,964,4,32
3/19/2016,1800 - 1900,13,86,31,92,25,92,581,293,99,78,162,6,0,38,1257,5,29
3/19/2016,1900 - 2000,21,104,65,115,55,115,232,329,101,148,444,309,0,57,1620,5,33
3/19/2016,2000 - 2100,16,54,42,76,26,76,347,310,164,147,60,0,0,31,1059,6,27
3/19/2016,2100 - 2200,7,42,22,49,15,49,131,61,32,7,0,0,0,12,243,1,17
3/19/2016,2200 - 2300,4,43,22,53,14,53,290,45,63,31,0,0,0,11,440,2,13
3/19/2016,2300 - 0000,7,18,10,21,8,21,115,20,0,0,0,0,0,4,139,1,7
3/20/2016,0500 - 0600,8,25,12,25,9,25,218,70,0,0,0,0,0,6,294,1,31
3/20/2016,0600 - 0700,13,36,16,36,15,36,1160,1191,18,0,0,0,0,66,2435,9,49
3/20/2016,0700 - 0800,6,19,13,27,10,27,520,199,0,0,0,0,0,21,740,3,44
3/20/2016,0800 - 0900,6,15,9,18,7,18,214,16,0,0,0,0,0,5,235,1,33
3/20/2016,0900 - 1000,6,30,14,54,11,54,645,212,23,12,0,0,0,28,920,4,39
3/20/2016,1000 - 1100,10,47,30,79,24,79,643,418,251,217,57,0,0,50,1636,6,36
3/20/2016,1100 - 1200,19,55,26,60,23,60,303,445,125,108,0,0,0,30,1011,4,30
3/20/2016,1200 - 1300,8,30,14,36,12,36,745,261,23,0,0,0,0,26,1055,5,43
3/20/2016,1300 - 1400,13,33,16,37,15,37,994,982,52,0,0,0,0,63,2091,7,54
3/20/2016,1400 - 1500,17,80,36,84,29,84,632,657,328,184,270,0,0,59,2130,7,47
3/20/2016,1500 - 1600,19,81,49,91,35,91,365,449,224,148,335,3,0,54,1578,7,40
3/20/2016,1600 - 1700,16,50,32,58,26,58,355,311,247,203,0,0,0,38,1154,4,43
3/20/2016,1700 - 1800,7,46,16,47,12,47,1003,429,85,4,0,0,0,45,1566,6,41
3/20/2016,1800 - 1900,11,41,16,43,14,43,514,308,48,0,0,0,0,32,902,4,36
3/20/2016,1900 - 2000,14,61,19,57,17,61,766,661,218,25,5,0,0,56,1731,6,35
3/20/2016,2000 - 2100,16,49,23,51,19,51,391,537,149,29,0,0,0,35,1141,4,36
3/20/2016,2100 - 2200,4,19,8,23,5,23,393,34,0,0,0,0,0,7,434,3,14
3/20/2016,2300 - 0000,6,34,14,34,9,34,213,65,11,0,0,0,0,10,299,2,6
3/21/2016,0600 - 0700,12,43,21,55,17,55,1142,738,305,44,0,0,0,68,2297,8,38
3/21/2016,0700 - 0800,7,15,16,24,15,24,91,106,0,0,0,0,0,7,204,1,38
3/21/2016,0800 - 0900,9,28,11,32,10,32,693,174,2,0,0,0,0,25,894,4,30
3/21/2016,0900 - 1000,9,45,21,52,18,52,505,341,133,36,0,0,0,33,1048,4,31
3/21/2016,1000 - 1100,18,53,32,71,28,71,214,295,133,81,70,0,0,23,816,3,31
3/21/2016,1100 - 1200,16,55,24,65,21,65,472,355,129,121,9,0,0,33,1119,5,28
3/21/2016,1200 - 1300,13,51,25,66,21,66,252,250,107,36,4,0,0,21,670,3,30
3/21/2016,1300 - 1400,15,69,31,72,26,72,472,543,504,213,29,0,0,52,1813,6,42
3/21/2016,1400 - 1500,15,46,24,49,20,49,382,417,219,11,0,0,0,33,1062,3,38
3/21/2016,1500 - 1600,26,105,46,112,39,112,547,584,511,299,403,167,0,81,2592,10,38
3/21/2016,1600 - 1700,14,60,39,96,30,96,202,119,95,133,40,14,0,20,623,3,37
3/21/2016,1700 - 1800,4,20,10,31,7,31,461,56,1,0,0,0,0,17,535,3,30
3/21/2016,1800 - 1900,10,32,13,33,12,33,684,362,8,0,0,0,0,34,1088,5,35
3/21/2016,1900 - 2000,19,58,32,67,27,67,500,547,424,255,43,0,0,73,1842,7,38
3/21/2016,2000 - 2100,12,37,20,44,16,44,353,270,100,0,0,0,0,51,774,4,28
3/21/2016,2200 - 2300,12,91,40,104,27,104,360,171,99,66,86,26,0,29,837,3,13
3/21/2016,2300 - 0000,13,55,41,61,28,61,48,10,39,30,2,0,0,4,133,1,11
3/22/2016,0500 - 0600,11,31,17,30,13,31,160,86,3,0,0,0,0,7,256,1,21
3/22/2016,0600 - 0700,15,40,18,44,17,44,971,1117,213,0,0,0,0,64,2365,8,43
3/22/2016,0700 - 0800,9,24,13,24,12,24,147,51,0,0,0,0,0,5,203,1,39
3/22/2016,0800 - 0900,6,27,11,27,9,27,504,125,0,0,0,0,0,19,648,3,26
3/22/2016,0900 - 1000,8,54,14,55,11,55,354,139,18,13,0,0,0,13,537,3,31
3/22/2016,1000 - 1100,18,84,39,89,33,89,358,395,230,172,230,0,0,40,1425,6,35
3/22/2016,1100 - 1200,23,84,41,86,33,86,214,265,149,55,179,0,0,28,890,4,24
3/22/2016,1200 - 1300,10,31,15,31,13,31,308,159,8,0,0,0,0,15,490,2,26
3/22/2016,1300 - 1400,7,36,16,48,13,48,679,308,89,4,0,0,0,34,1114,4,43
3/22/2016,1400 - 1500,14,67,20,67,18,67,959,759,198,78,15,0,0,74,2083,7,43
3/22/2016,1500 - 1600,12,54,26,55,21,55,484,455,259,89,0,0,0,52,1339,7,37
3/22/2016,1600 - 1700,9,45,19,45,16,45,370,275,66,0,0,0,0,14,725,3,37
3/22/2016,1700 - 1800,8,31,16,41,13,41,336,175,14,0,0,0,0,18,543,2,40
3/22/2016,1800 - 1900,14,50,27,52,22,52,360,341,207,69,0,0,0,30,1007,4,39
3/22/2016,1900 - 2000,15,58,29,70,25,70,623,464,301,244,65,0,0,50,1747,6,38
3/22/2016,2000 - 2100,13,60,30,80,21,80,450,260,95,60,67,0,0,34,966,5,17
3/22/2016,2100 - 2200,6,45,16,44,8,45,120,18,20,0,0,0,0,3,161,1,6
3/22/2016,2200 - 2300,8,39,20,43,14,43,151,47,40,0,0,0,0,11,249,1,9
3/22/2016,2300 - 0000,4,36,19,37,13,37,75,37,18,0,0,0,0,4,134,1,8
3/23/2016,0000 - 0100,7,36,15,35,12,36,195,86,23,0,0,0,0,9,313,1,10
3/23/2016,0500 - 0600,8,20,14,27,10,27,218,49,0,0,0,0,0,9,276,1,35
3/23/2016,0600 - 0700,16,56,22,56,20,56,673,1274,345,18,0,0,0,64,2374,7,46
3/23/2016,0700 - 0800,7,26,11,26,9,26,559,121,0,0,0,0,0,21,701,3,43
3/23/2016,0800 - 0900,7,25,13,32,12,32,274,108,4,0,0,0,0,11,397,2,30
3/23/2016,0900 - 1000,22,85,37,90,32,90,353,372,173,130,233,0,0,36,1297,5,34
3/23/2016,1000 - 1100,20,82,56,108,46,108,316,360,212,134,349,213,0,53,1637,7,34
3/23/2016,1100 - 1200,8,47,52,94,37,94,198,34,51,24,131,12,0,13,463,2,27
3/23/2016,1200 - 1300,22,73,36,74,31,74,153,383,220,152,66,0,0,31,1005,5,35
3/23/2016,1300 - 1400,18,81,31,82,28,82,264,504,440,137,38,0,0,71,1454,4,46
3/23/2016,1400 - 1500,18,84,33,90,27,90,671,685,449,171,188,0,0,72,2236,7,44
3/23/2016,1500 - 1600,18,74,43,86,31,86,404,248,171,180,179,0,0,36,1218,5,33
3/23/2016,1600 - 1700,10,44,31,77,21,77,414,312,167,75,44,0,0,42,1054,5,33
3/23/2016,1700 - 1800,14,68,29,80,23,80,642,409,217,156,39,0,0,64,1527,6,31
3/23/2016,1800 - 1900,19,94,56,114,43,114,370,197,98,132,320,123,0,39,1279,5,36
3/23/2016,1900 - 2000,12,74,46,107,39,107,325,130,103,142,164,86,0,30,980,3,34
3/23/2016,2000 - 2100,11,51,27,54,20,54,556,316,265,82,0,0,0,34,1253,5,34
3/23/2016,2100 - 2200,2,26,5,24,3,26,174,7,0,0,0,0,0,7,188,2,14
3/23/2016,2200 - 2300,9,27,15,28,12,28,180,86,0,0,0,0,0,9,275,1,21
3/23/2016,2300 - 0000,12,24,13,26,13,26,84,44,0,0,0,0,0,3,131,1,8
3/24/2016,0600 - 0700,9,53,27,62,22,62,972,695,546,211,8,0,0,70,2502,8,41
3/24/2016,0700 - 0800,11,35,17,43,16,43,317,335,21,0,0,0,0,16,689,2,43
3/24/2016,0800 - 0900,9,28,15,34,13,34,446,252,14,0,0,0,0,23,735,3,29
3/24/2016,0900 - 1000,10,58,28,72,23,72,544,268,194,183,35,0,0,38,1262,6,30
3/24/2016,1000 - 1100,15,85,49,87,37,87,477,91,105,230,382,0,0,44,1329,6,31
3/24/2016,1100 - 1200,17,79,51,88,40,88,304,114,32,68,317,0,0,23,858,4,24
3/24/2016,1200 - 1300,11,52,32,67,25,67,344,188,226,143,9,0,0,31,941,4,33
3/24/2016,1300 - 1400,12,45,30,67,24,67,416,402,223,160,41,0,0,56,1298,4,44
3/24/2016,1400 - 1500,25,74,42,97,36,97,307,599,657,353,249,20,0,67,2252,7,43
3/24/2016,1500 - 1600,18,80,42,83,29,83,432,316,268,137,163,0,0,48,1364,6,38
3/24/2016,1600 - 1700,5,20,16,34,14,34,213,193,6,0,0,0,0,13,425,2,37
3/24/2016,1700 - 1800,6,31,16,38,13,38,535,297,38,0,0,0,0,25,895,4,29
3/24/2016,1800 - 1900,18,91,42,100,32,100,612,443,242,116,307,47,0,53,1820,7,33
3/24/2016,1900 - 2000,14,65,39,86,33,86,320,315,115,42,269,0,0,27,1088,3,33
3/24/2016,2000 - 2100,12,47,24,49,18,49,494,354,180,15,0,0,0,52,1095,6,36
3/24/2016,2100 - 2200,5,47,24,53,15,53,258,87,88,11,0,0,0,15,459,2,29
3/24/2016,2200 - 2300,10,63,23,69,19,69,316,91,53,52,37,0,0,16,565,2,10
3/25/2016,0000 - 0100,16,27,17,34,17,34,57,65,7,0,0,0,0,3,132,1,6
3/25/2016,0500 - 0600,22,46,29,48,25,48,25,186,69,2,0,0,0,9,291,1,34
3/25/2016,0600 - 0700,13,53,29,61,24,61,907,761,531,430,3,0,0,63,2695,8,51
3/25/2016,0700 - 0800,6,23,12,25,10,25,371,110,0,0,0,0,0,13,494,2,43
3/25/2016,0800 - 0900,18,41,22,41,20,41,43,77,21,0,0,0,0,3,144,1,32
3/25/2016,0900 - 1000,14,62,24,70,21,70,658,523,262,102,54,0,0,52,1651,6,41
3/25/2016,1000 - 1100,12,56,45,85,37,85,333,247,160,294,269,0,0,39,1342,5,35
3/25/2016,1100 - 1200,7,45,34,67,28,67,372,128,201,264,15,0,0,29,1009,4,31
3/25/2016,1200 - 1300,14,53,22,53,19,53,436,455,148,35,0,0,0,31,1105,4,39
3/25/2016,1300 - 1400,17,67,33,76,27,76,563,527,413,236,88,0,0,50,1877,6,49
3/25/2016,1400 - 1500,20,69,40,73,31,73,358,552,265,351,144,0,0,46,1716,5,45
3/25/2016,1500 - 1600,15,77,39,76,30,77,483,572,418,319,169,0,0,68,2029,8,42
3/25/2016,1600 - 1700,10,35,20,37,17,37,226,95,90,0,0,0,0,14,425,2,43
3/25/2016,1700 - 1800,5,22,12,29,9,29,779,193,0,0,0,0,0,29,1001,5,30
3/25/2016,1800 - 1900,12,44,18,57,16,57,582,278,73,35,0,0,0,27,995,3,34
3/25/2016,1900 - 2000,13,43,23,48,19,48,412,359,223,10,0,0,0,29,1033,4,31
3/25/2016,2000 - 2100,15,43,21,44,18,44,498,752,137,0,0,0,0,43,1430,6,30
3/25/2016,2100 - 2200,5,25,14,29,8,29,313,58,0,0,0,0,0,9,380,2,16
3/25/2016,2300 - 0000,11,21,10,18,10,21,108,26,0,0,0,0,0,3,137,1,7
3/26/2016,0500 - 0600,26,49,35,64,28,64,1,176,90,13,3,0,0,9,292,1,28
3/26/2016,0600 - 0700,18,46,24,50,21,50,943,896,597,73,0,0,0,73,2582,9,43
3/26/2016,0800 - 0900,13,35,15,35,14,35,159,86,8,0,0,0,0,9,262,2,20
3/26/2016,0900 - 1000,14,54,17,54,15,54,805,585,171,20,0,0,0,45,1626,6,37
3/26/2016,1000 - 1100,20,74,37,76,31,76,371,456,414,265,108,0,0,57,1671,8,32
3/26/2016,1100 - 1200,14,48,23,48,19,48,421,242,187,15,0,0,0,25,890,4,30
3/26/2016,1200 - 1300,17,57,25,57,21,57,736,521,443,116,0,0,0,55,1871,7,37
3/26/2016,1300 - 1400,24,87,39,87,31,87,658,805,518,288,346,0,0,91,2706,9,45
3/26/2016,1400 - 1500,19,73,45,78,35,78,419,387,250,425,267,0,0,53,1801,5,44
3/26/2016,1500 - 1600,17,57,33,65,22,65,420,501,210,88,23,0,0,38,1280,6,45
3/26/2016,1600 - 1700,11,27,11,27,11,27,516,216,0,0,0,0,0,25,757,3,37
3/26/2016,1700 - 1800,8,24,10,26,9,26,1114,176,0,0,0,0,0,41,1331,7,38
3/26/2016,1800 - 1900,10,38,19,40,15,40,665,436,95,0,0,0,0,32,1228,5,26
3/26/2016,1900 - 2000,13,41,21,42,17,42,324,90,124,0,0,0,0,17,555,2,29
3/26/2016,2000 - 2100,9,31,11,31,10,31,712,285,3,0,0,0,0,31,1031,5,29
3/26/2016,2100 - 2200,3,21,8,22,5,22,347,15,0,0,0,0,0,11,373,2,29
3/26/2016,2200 - 2300,8,27,15,34,13,34,183,79,22,0,0,0,0,5,289,1,11
3/26/2016,2300 - 0000,8,18,6,18,7,18,128,9,0,0,0,0,0,1,138,1,8
3/27/2016,0500 - 0600,32,66,42,81,38,81,16,138,165,105,40,0,0,15,479,1,33
3/27/2016,0600 - 0700,23,71,40,76,32,76,519,820,715,563,210,0,0,87,2914,11,41
3/27/2016,0700 - 0800,8,22,15,26,10,26,203,77,0,0,0,0,0,8,288,1,31
3/27/2016,0800 - 0900,12,39,13,39,12,39,251,107,19,0,0,0,0,10,387,2,26
3/27/2016,0900 - 1000,11,56,17,56,14,56,652,394,51,13,0,0,0,33,1143,4,33
3/27/2016,1000 - 1100,18,70,29,82,24,82,791,567,311,135,184,0,0,59,2047,7,37
3/27/2016,1100 - 1200,23,63,43,76,33,76,282,511,275,282,213,0,0,49,1612,6,41
3/27/2016,1200 - 1300,14,53,24,53,19,53,742,821,260,52,0,0,0,50,1925,8,46
3/27/2016,1300 - 1400,10,26,10,26,10,26,515,210,0,0,0,0,0,13,738,2,47
3/27/2016,1400 - 1500,20,78,24,83,22,83,960,1072,493,159,34,0,0,79,2797,10,47
3/27/2016,1500 - 1600,16,64,41,68,25,68,419,229,195,163,52,0,0,35,1093,4,43
3/27/2016,1600 - 1700,9,31,12,31,10,31,648,201,3,0,0,0,0,35,887,4,32
3/27/2016,1700 - 1800,9,35,12,38,10,38,1193,434,29,0,0,0,0,59,1715,7,34
3/27/2016,1800 - 1900,14,64,16,65,15,65,668,341,161,36,6,0,0,40,1252,4,46
3/27/2016,1900 - 2000,20,45,24,45,22,45,270,751,244,0,0,0,0,37,1302,5,53
3/27/2016,2000 - 2100,8,31,12,32,9,32,635,237,10,0,0,0,0,25,907,5,35
3/27/2016,2100 - 2200,8,28,11,28,9,28,447,89,0,0,0,0,0,17,553,2,34
3/27/2016,2300 - 0000,7,16,8,16,7,16,115,4,0,0,0,0,0,5,124,1,9
3/28/2016,0600 - 0700,9,32,14,33,12,33,1540,743,22,0,0,0,0,68,2373,8,44
3/28/2016,0700 - 0800,10,35,13,38,11,38,624,283,18,0,0,0,0,24,949,3,41
3/28/2016,0800 - 0900,11,32,12,34,11,34,252,68,2,0,0,0,0,9,331,2,25
3/28/2016,0900 - 1000,11,67,20,77,15,77,643,241,52,45,20,0,0,32,1033,5,35
3/28/2016,1000 - 1100,14,61,39,76,31,76,339,227,161,249,102,0,0,32,1110,3,36
3/28/2016,1100 - 1200,15,69,53,106,37,106,545,416,225,305,413,58,0,59,2021,8,35
3/28/2016,1200 - 1300,19,82,54,93,41,93,326,252,244,246,401,17,0,47,1533,5,53
3/28/2016,1300 - 1400,16,79,58,93,41,93,243,199,146,77,284,20,0,28,997,4,53
3/28/2016,1400 - 1500,23,72,41,84,32,84,414,513,562,311,171,0,0,89,2060,7,46
3/28/2016,1500 - 1600,12,51,25,52,18,52,500,350,195,24,0,0,0,33,1102,4,39
3/28/2016,1600 - 1700,17,52,25,55,20,55,461,388,233,46,0,0,0,41,1169,5,40
3/28/2016,1700 - 1800,12,45,20,57,16,57,713,461,153,25,0,0,0,32,1384,6,39
3/28/2016,1800 - 1900,7,36,16,40,12,40,511,228,46,0,0,0,0,20,805,4,33
3/28/2016,1900 - 2000,17,56,24,61,22,61,551,627,328,91,3,0,0,48,1648,5,40
3/28/2016,2000 - 2100,13,49,26,61,19,61,506,465,183,60,3,0,0,35,1252,6,36
3/28/2016,2100 - 2200,9,43,17,44,12,44,351,227,30,0,0,0,0,58,666,3,30
3/29/2016,0000 - 0100,10,22,9,22,10,22,104,25,0,0,0,0,0,4,133,1,5
3/29/2016,0600 - 0700,11,100,20,103,17,103,997,587,234,61,0,8,0,54,1941,7,42
3/29/2016,0700 - 0800,9,32,17,37,14,37,627,339,74,0,0,0,0,28,1068,4,41
3/29/2016,0900 - 1000,12,49,22,53,18,53,510,325,145,55,0,0,0,35,1070,4,31
3/29/2016,1000 - 1100,13,38,21,52,18,52,326,125,137,20,0,0,0,15,623,2,32
3/29/2016,1100 - 1200,16,44,25,58,22,58,431,465,221,72,0,0,0,36,1225,6,26
3/29/2016,1200 - 1300,18,83,59,108,47,108,370,366,357,312,549,215,0,78,2247,6,55
3/29/2016,1300 - 1400,23,57,67,117,46,117,180,156,182,82,156,134,0,27,917,4,46
3/29/2016,1400 - 1500,22,83,53,99,37,99,476,490,169,238,400,45,0,104,1922,7,45
3/29/2016,1500 - 1600,27,111,65,119,50,119,311,506,437,147,361,464,0,68,2294,8,43
3/29/2016,1600 - 1700,22,83,55,98,36,98,245,232,228,69,201,20,0,59,1054,5,37
3/29/2016,1800 - 1900,15,58,22,68,19,68,724,357,167,97,28,0,0,43,1416,6,30
3/29/2016,1900 - 2000,21,96,49,98,37,98,343,372,258,206,289,55,0,45,1568,5,37
3/29/2016,2000 - 2100,13,61,25,68,16,68,498,298,97,25,10,0,0,41,969,5,29
3/29/2016,2100 - 2200,10,35,20,43,15,43,307,149,68,0,0,0,0,15,539,2,26
3/29/2016,2200 - 2300,6,12,15,27,13,27,50,33,0,0,0,0,0,3,86,1,12
3/29/2016,2300 - 0000,12,29,16,31,14,31,206,164,5,0,0,0,0,11,386,2,13
