Date,Time,Avg Wait Time (US),Max Wait Time (US),Avg Wait Time (Non-US),Max Wait Time (Non-US),Avg Wait Time,Max Wait Time,0-15,16-30,31-45,46-60,61-90,91-120,120 plus,Total,Flights,Booths
8/22/2017,1000 - 1100,14,50,23,86,20,86,1213,916,249,120,126,0,0,2706,9,38
8/22/2017,1100 - 1200,14,92,42,103,33,103,674,221,114,114,374,25,0,1572,7,42
8/22/2017,1200 - 1300,16,74,39,86,33,86,499,171,124,271,224,0,0,1328,7,45
8/22/2017,1300 - 1400,18,58,28,97,23,97,957,946,504,294,6,4,0,2821,9,46
8/22/2017,1400 - 1500,20,66,26,67,23,67,742,832,499,157,22,0,0,2341,10,36
8/22/2017,1500 - 1600,12,41,21,52,17,52,851,540,258,17,0,0,0,1715,6,43
8/22/2017,1600 - 1700,18,84,32,86,26,86,922,934,455,231,207,0,0,2836,9,50
8/22/2017,1700 - 1800,20,69,41,80,33,80,328,519,169,218,236,0,0,1519,7,38
8/22/2017,1800 - 1900,14,54,29,82,23,82,459,178,243,121,25,0,0,1060,6,37
8/22/2017,1900 - 2000,19,65,24,57,21,65,684,508,355,95,3,0,0,1704,7,35
8/22/2017,2000 - 2100,18,70,28,68,23,70,567,394,193,187,14,0,0,1389,7,40
8/22/2017,2100 - 2200,10,51,16,54,12,54,1153,303,99,35,0,0,0,1642,8,33
8/22/2017,2200 - 2300,11,68,27,68,21,68,526,195,240,107,9,0,0,1110,6,35
8/22/2017,2300 - 0000,16,75,26,74,20,75,444,247,140,70,26,0,0,959,6,29
8/23/2017,0600 - 0700,15,69,17,75,17,75,1321,501,183,118,40,0,0,2225,9,37
8/23/2017,0700 - 0800,16,58,27,58,24,58,430,489,357,139,0,0,0,1450,4,36
8/23/2017,0800 - 0900,14,33,16,34,15,34,200,181,12,0,0,0,0,406,3,24
8/23/2017,0900 - 1000,9,39,12,39,11,39,763,307,16,0,0,0,0,1121,8,28
8/23/2017,1000 - 1100,16,73,30,93,26,93,940,366,240,202,239,8,0,2053,6,35
8/23/2017,1100 - 1200,19,80,41,94,34,94,630,377,127,164,419,11,0,1788,9,40
8/23/2017,1200 - 1300,16,102,47,112,38,112,732,284,170,134,436,158,0,1989,8,46
8/23/2017,1300 - 1400,19,100,54,123,39,123,634,688,372,106,103,427,5,2408,10,39
8/23/2017,1400 - 1500,23,83,51,113,38,113,410,492,338,151,226,160,0,1844,7,44
8/23/2017,1500 - 1600,14,66,36,83,27,83,667,463,127,226,206,0,0,1741,7,49
8/23/2017,1600 - 1700,13,69,32,80,24,80,773,388,326,209,89,0,0,1845,7,43
8/23/2017,1700 - 1800,17,79,44,86,34,86,508,535,133,157,435,0,0,1824,6,46
8/23/2017,1800 - 1900,15,67,28,79,23,79,998,211,209,347,98,0,0,1917,9,39
8/23/2017,1900 - 2000,21,75,41,83,31,83,567,678,338,259,279,0,0,2187,10,38
8/23/2017,2000 - 2100,10,51,34,83,23,83,532,182,150,106,84,0,0,1094,5,42
8/23/2017,2100 - 2200,12,66,36,78,19,78,563,211,79,32,92,0,0,1008,6,36
8/23/2017,2200 - 2300,10,51,20,53,14,53,551,258,100,20,0,0,0,957,7,28
8/23/2017,2300 - 0000,22,61,29,61,25,61,240,255,179,76,6,0,0,772,5,18
8/24/2017,0600 - 0700,14,59,23,79,20,79,1033,625,330,121,81,0,0,2261,8,37
8/24/2017,0700 - 0800,11,36,21,54,17,54,574,344,180,30,0,0,0,1163,4,35
8/24/2017,0800 - 0900,8,23,12,28,11,28,362,130,0,0,0,0,0,525,3,34
8/24/2017,0900 - 1000,9,42,20,48,17,48,624,398,216,9,0,0,0,1283,8,35
8/24/2017,1000 - 1100,11,46,22,62,19,62,1055,677,315,141,10,0,0,2276,7,41
8/24/2017,1100 - 1200,15,72,31,94,27,94,755,314,153,209,203,13,0,1718,7,31
8/24/2017,1200 - 1300,22,93,62,136,50,136,717,450,144,174,354,485,113,2519,11,42
8/24/2017,1300 - 1400,21,126,70,140,50,140,501,468,449,399,205,257,265,2624,11,48
8/24/2017,1400 - 1500,40,138,72,146,58,146,140,125,384,265,290,175,116,1539,6,51
8/24/2017,1500 - 1600,15,70,51,110,36,110,584,630,164,137,447,101,0,2140,9,50
8/24/2017,1600 - 1700,10,74,44,98,32,98,726,219,77,112,460,3,0,1645,5,52
8/24/2017,1700 - 1800,13,65,36,82,27,82,591,256,84,167,179,0,0,1325,5,39
8/24/2017,1800 - 1900,14,66,34,68,27,68,494,279,280,248,37,0,0,1377,7,44
8/24/2017,1900 - 2000,22,78,42,99,33,99,629,709,412,228,341,37,0,2436,10,51
8/24/2017,2000 - 2100,14,72,49,105,30,105,818,253,121,176,266,79,0,1767,10,39
8/24/2017,2100 - 2200,18,78,42,80,29,80,381,377,114,102,189,0,0,1194,7,33
8/24/2017,2200 - 2300,18,71,38,73,29,73,344,183,181,198,84,0,0,1024,6,30
8/24/2017,2300 - 0000,17,60,38,72,26,72,334,228,96,149,54,0,0,891,6,22
8/25/2017,0600 - 0700,6,21,10,30,9,30,594,92,0,0,0,0,0,709,3,31
8/25/2017,0700 - 0800,9,34,19,50,16,50,1349,807,290,22,0,0,0,2539,8,35
8/25/2017,0800 - 0900,8,31,13,34,12,34,384,198,12,0,0,0,0,611,5,29
8/25/2017,0900 - 1000,7,30,15,38,12,38,536,249,26,0,0,0,0,835,5,35
8/25/2017,1000 - 1100,12,53,26,77,21,77,843,752,229,181,87,0,0,2159,9,43
8/25/2017,1100 - 1200,13,82,46,112,36,112,769,352,189,163,387,136,0,2077,9,41
8/25/2017,1200 - 1300,9,47,44,95,35,95,448,268,89,93,346,15,0,1302,6,40
8/25/2017,1300 - 1400,13,79,36,88,28,88,817,417,189,147,320,0,0,1953,8,41
8/25/2017,1400 - 1500,21,89,39,91,31,91,882,677,176,120,589,2,0,2531,10,42
8/25/2017,1500 - 1600,19,76,39,89,31,89,420,288,153,173,209,0,0,1291,5,44
8/25/2017,1600 - 1700,10,59,31,63,24,63,820,199,371,281,26,0,0,1749,6,52
8/25/2017,1700 - 1800,14,52,27,66,21,66,907,801,395,175,11,0,0,2361,9,38
8/25/2017,1800 - 1900,11,42,23,69,19,69,667,301,194,65,23,0,0,1294,8,38
8/25/2017,1900 - 2000,15,47,17,45,16,47,1075,698,204,2,0,0,0,2035,10,42
8/25/2017,2000 - 2100,12,48,16,48,14,48,949,327,245,8,0,0,0,1579,8,39
8/25/2017,2100 - 2200,17,56,32,71,25,71,495,365,155,164,71,0,0,1297,6,45
8/25/2017,2200 - 2300,14,44,23,54,18,54,433,315,132,22,0,0,0,931,6,27
8/25/2017,2300 - 0000,15,46,22,46,18,46,192,127,93,2,0,0,0,430,3,19
8/26/2017,0000 - 0100,10,41,18,45,13,45,186,96,16,0,0,0,0,308,2,19
8/26/2017,0600 - 0700,6,26,10,30,9,30,1468,311,0,0,0,0,0,1830,7,43
8/26/2017,0700 - 0800,9,30,17,42,14,42,715,539,42,0,0,0,0,1335,4,43
8/26/2017,0800 - 0900,8,31,13,39,11,39,881,344,20,0,0,0,0,1284,7,42
8/26/2017,0900 - 1000,7,46,13,46,12,46,716,351,6,2,0,0,0,1104,6,42
8/26/2017,1000 - 1100,11,47,15,56,14,56,758,436,107,12,0,0,0,1356,5,47
8/26/2017,1100 - 1200,9,58,23,77,19,77,1322,641,175,134,144,0,0,2497,11,38
8/26/2017,1200 - 1300,15,94,45,95,37,95,579,356,248,159,495,39,0,1939,9,43
8/26/2017,1300 - 1400,14,64,37,85,27,85,1020,895,126,243,400,0,0,2770,10,48
8/26/2017,1400 - 1500,20,71,35,88,28,88,721,595,219,190,311,0,0,2118,8,41
8/26/2017,1500 - 1600,12,54,28,73,23,73,508,335,294,164,10,0,0,1355,5,48
8/26/2017,1600 - 1700,10,64,26,79,20,79,1189,787,339,189,44,0,0,2631,11,50
8/26/2017,1700 - 1800,26,89,46,91,38,91,318,681,475,336,434,1,0,2310,9,45
8/26/2017,1800 - 1900,12,59,32,61,20,61,429,184,174,98,2,0,0,918,6,38
8/26/2017,1900 - 2000,20,74,33,78,26,78,823,858,528,295,157,0,0,2749,11,51
8/26/2017,2000 - 2100,10,50,37,67,21,67,357,89,64,126,19,0,0,679,4,35
8/26/2017,2100 - 2200,10,45,22,53,14,53,824,337,221,11,0,0,0,1448,7,43
8/26/2017,2200 - 2300,17,52,26,63,21,63,374,346,228,54,7,0,0,1048,7,34
8/26/2017,2300 - 0000,10,34,12,34,10,34,405,184,26,0,0,0,0,649,4,30
8/27/2017,0000 - 0100,7,15,9,17,7,17,143,3,0,0,0,0,0,154,1,16
8/27/2017,0500 - 0600,15,23,20,29,18,29,38,93,0,0,0,0,0,136,1,17
8/27/2017,0600 - 0700,9,36,15,45,13,45,1291,659,107,0,0,0,0,2121,8,38
8/27/2017,0700 - 0800,14,31,10,31,11,31,435,194,5,0,0,0,0,653,2,36
8/27/2017,0800 - 0900,7,29,11,34,9,34,392,84,8,0,0,0,0,497,4,27
8/27/2017,0900 - 1000,14,51,14,51,14,51,1143,646,103,14,0,0,0,1971,11,46
8/27/2017,1000 - 1100,8,54,15,57,12,57,1435,581,140,6,0,0,0,2235,9,52
8/27/2017,1100 - 1200,12,58,19,59,16,59,931,485,221,81,0,0,0,1781,8,42
8/27/2017,1200 - 1300,10,63,23,70,19,70,555,333,162,80,31,0,0,1198,5,42
8/27/2017,1300 - 1400,19,63,28,78,24,78,801,887,620,208,40,0,0,2646,10,46
8/27/2017,1400 - 1500,19,57,26,58,23,58,665,921,472,136,0,0,0,2266,10,45
8/27/2017,1500 - 1600,10,41,19,41,15,41,900,557,181,0,0,0,0,1698,7,49
8/27/2017,1600 - 1700,15,53,20,55,18,55,1115,539,427,106,0,0,0,2260,7,51
8/27/2017,1700 - 1800,12,36,16,37,14,37,761,552,57,0,0,0,0,1413,6,43
8/27/2017,1800 - 1900,19,56,5,51,13,56,632,172,130,44,0,0,0,1012,5,36
8/27/2017,1900 - 2000,20,73,23,73,21,73,1034,1076,421,181,39,0,0,2827,11,45
8/27/2017,2000 - 2100,13,43,21,43,16,43,642,640,130,0,0,0,0,1454,8,31
8/27/2017,2100 - 2200,10,46,14,37,11,46,844,360,41,2,0,0,0,1287,6,35
8/27/2017,2200 - 2300,10,31,13,30,11,31,560,207,2,0,0,0,0,792,5,26
8/27/2017,2300 - 0000,21,72,22,74,21,74,565,331,262,102,35,0,0,1337,8,27
8/28/2017,0500 - 0600,11,17,13,17,11,17,170,27,0,0,0,0,0,201,1,7
8/28/2017,0600 - 0700,11,49,16,59,15,59,1269,602,180,49,0,0,0,2169,9,37
8/28/2017,0700 - 0800,10,26,11,29,11,29,470,168,0,0,0,0,0,659,2,31
8/28/2017,0800 - 0900,8,33,12,33,11,33,784,238,17,0,0,0,0,1072,5,35
8/28/2017,0900 - 1000,9,46,11,45,10,46,780,213,16,2,0,0,0,1049,6,33
8/28/2017,1000 - 1100,12,43,20,49,18,49,645,558,239,11,0,0,0,1503,6,40
8/28/2017,1100 - 1200,10,42,14,41,13,42,982,544,30,0,0,0,0,1604,9,35
8/28/2017,1200 - 1300,11,55,26,60,22,60,517,383,323,107,0,0,0,1366,6,38
8/28/2017,1300 - 1400,19,53,29,58,26,58,525,826,541,224,0,0,0,2185,7,44
8/28/2017,1400 - 1500,18,59,23,60,21,60,1000,898,445,160,0,0,0,2583,11,46
8/28/2017,1500 - 1600,11,53,16,51,14,53,793,406,119,10,0,0,0,1368,5,52
8/28/2017,1600 - 1700,6,31,13,37,10,37,1291,495,21,0,0,0,0,1856,7,47
8/28/2017,1700 - 1800,12,40,15,42,13,42,802,473,64,0,0,0,0,1379,7,40
8/28/2017,1800 - 1900,13,42,17,43,15,43,756,493,109,0,0,0,0,1401,8,44
8/28/2017,1900 - 2000,14,41,17,46,15,46,1014,753,191,8,0,0,0,2025,9,49
8/28/2017,2000 - 2100,9,50,19,59,15,59,835,414,142,44,0,0,0,1484,8,32
8/28/2017,2100 - 2200,15,62,23,57,18,62,500,292,119,54,1,0,0,993,5,38
8/28/2017,2200 - 2300,12,35,17,37,14,37,547,362,27,0,0,0,0,967,7,27
8/28/2017,2300 - 0000,9,43,12,43,10,43,424,166,8,0,0,0,0,614,4,28
8/29/2017,0000 - 0100,6,13,9,17,7,17,144,3,0,0,0,0,0,154,1,19
8/29/2017,0500 - 0600,7,20,12,20,10,20,142,29,0,0,0,0,0,176,1,21
8/29/2017,0600 - 0700,11,41,22,49,19,49,977,924,438,31,0,0,0,2438,10,37
8/29/2017,0700 - 0800,10,30,15,34,13,34,549,339,12,0,0,0,0,928,3,36
8/29/2017,0800 - 0900,10,27,13,29,12,29,292,116,0,0,0,0,0,423,3,28
8/29/2017,0900 - 1000,15,42,15,36,15,42,672,490,71,0,0,0,0,1271,8,44
8/29/2017,1000 - 1100,7,26,11,28,9,28,630,175,0,0,0,0,0,832,5,37
8/29/2017,1100 - 1200,10,45,15,46,13,46,1358,819,75,1,0,0,0,2327,11,42
8/29/2017,1200 - 1300,8,27,14,44,13,44,587,274,33,0,0,0,0,927,3,44
8/29/2017,1300 - 1400,14,69,18,68,16,69,1012,821,181,5,4,0,0,2094,10,46
8/29/2017,1400 - 1500,12,58,15,66,14,66,1421,705,181,27,10,0,0,2434,11,45
8/29/2017,1500 - 1600,12,51,15,46,14,51,918,480,95,6,0,0,0,1552,6,45
8/29/2017,1600 - 1700,6,43,14,43,11,43,1153,516,59,0,0,0,0,1784,8,49
8/29/2017,1700 - 1800,11,58,21,55,17,58,661,472,194,18,0,0,0,1391,6,36
8/29/2017,1800 - 1900,11,52,12,52,11,52,409,115,24,12,0,0,0,579,5,35
8/29/2017,1900 - 2000,21,66,29,70,24,70,836,862,579,207,56,0,0,2621,11,46
8/29/2017,2000 - 2100,6,34,15,39,10,39,776,226,42,0,0,0,0,1079,7,37
8/29/2017,2100 - 2200,17,52,25,59,21,59,484,363,249,62,0,0,0,1193,7,26
8/29/2017,2200 - 2300,12,33,22,52,16,52,286,109,61,9,0,0,0,480,3,24
8/29/2017,2300 - 0000,11,55,23,56,15,56,353,125,63,29,0,0,0,588,4,14
8/30/2017,0000 - 0100,13,57,27,57,19,57,160,76,56,40,0,0,0,342,2,13
8/30/2017,0600 - 0700,10,30,17,44,15,44,1291,1035,172,0,0,0,0,2573,11,37
8/30/2017,0800 - 0900,6,23,10,26,9,26,587,99,0,0,0,0,0,715,3,35
8/30/2017,0900 - 1000,9,32,12,32,10,32,837,254,10,0,0,0,0,1144,8,40
8/30/2017,1000 - 1100,11,35,11,44,11,44,756,308,19,0,0,0,0,1118,6,42
8/30/2017,1100 - 1200,6,70,12,71,10,71,1353,427,44,6,3,0,0,1903,9,34
8/30/2017,1200 - 1300,15,51,20,59,19,59,540,504,196,14,0,0,0,1296,7,41
8/30/2017,1300 - 1400,20,71,22,72,21,72,603,591,223,98,24,0,0,1592,7,46
8/30/2017,1400 - 1500,16,85,17,61,17,85,795,652,108,54,7,0,0,1681,8,35
8/30/2017,1500 - 1600,7,33,12,33,10,33,1093,344,13,0,0,0,0,1500,7,38
8/30/2017,1600 - 1700,15,64,23,64,20,64,1210,772,361,211,12,0,0,2656,11,39
8/30/2017,1700 - 1800,9,41,22,50,17,50,410,225,154,4,0,0,0,820,3,35
8/30/2017,1800 - 1900,7,30,9,32,9,32,473,130,1,0,0,0,0,626,4,28
8/30/2017,1900 - 2000,25,72,31,87,28,87,701,1189,675,277,196,0,0,3139,15,46
8/30/2017,2000 - 2100,8,54,22,54,14,54,450,156,81,36,0,0,0,745,5,36
8/30/2017,2100 - 2200,11,33,15,33,12,33,284,125,21,0,0,0,0,442,3,26
8/30/2017,2200 - 2300,12,41,16,41,13,41,420,312,25,0,0,0,0,782,5,26
8/30/2017,2300 - 0000,25,48,31,50,28,50,0,105,38,6,0,0,0,153,1,13
8/31/2017,0000 - 0100,13,46,21,49,17,49,164,90,62,8,0,0,0,333,2,16
8/31/2017,0500 - 0600,7,21,16,33,13,33,319,206,7,0,0,0,0,548,2,35
8/31/2017,0600 - 0700,7,30,13,43,12,43,1261,635,55,0,0,0,0,2016,7,37
8/31/2017,0700 - 0800,7,26,13,29,10,29,485,160,0,0,0,0,0,682,3,30
8/31/2017,0800 - 0900,9,24,13,24,12,24,464,167,0,0,0,0,0,647,2,30
8/31/2017,0900 - 1000,13,45,15,51,14,51,964,493,179,11,0,0,0,1708,11,38
8/31/2017,1000 - 1100,10,61,11,42,10,61,1143,360,26,2,1,0,0,1585,8,34
8/31/2017,1100 - 1200,13,54,14,56,14,56,428,238,31,6,0,0,0,724,4,32
8/31/2017,1200 - 1300,13,61,21,82,19,82,837,749,306,34,6,0,0,1994,8,38
8/31/2017,1300 - 1400,13,50,23,62,20,62,785,991,356,35,2,0,0,2242,10,44
8/31/2017,1400 - 1500,19,93,27,87,24,93,810,713,469,212,51,2,0,2339,10,35
8/31/2017,1500 - 1600,16,51,26,55,23,55,259,269,214,37,0,0,0,802,3,36
8/31/2017,1600 - 1700,7,35,13,36,10,36,1297,436,73,0,0,0,0,1865,8,45
8/31/2017,1700 - 1800,9,37,14,38,13,38,1110,535,42,0,0,0,0,1752,8,36
8/31/2017,1800 - 1900,6,27,12,33,9,33,516,127,2,0,0,0,0,668,5,38
8/31/2017,1900 - 2000,20,85,27,84,24,85,818,779,380,222,96,0,0,2371,12,44
8/31/2017,2000 - 2100,17,65,26,56,21,65,855,582,416,129,12,0,0,2067,11,34
8/31/2017,2100 - 2200,10,51,33,62,22,62,220,191,101,81,7,0,0,620,3,26
8/31/2017,2200 - 2300,9,49,16,49,12,49,776,331,91,7,0,0,0,1263,8,24
8/31/2017,2300 - 0000,11,44,16,45,13,45,397,189,61,0,0,0,0,681,5,22
9/1/2017,0000 - 0100,19,38,23,35,21,38,13,124,10,0,0,0,0,152,1,13
9/1/2017,0500 - 0600,8,23,21,34,16,34,119,95,20,0,0,0,0,240,1,30
9/1/2017,0600 - 0700,7,34,15,36,13,36,1285,715,49,0,0,0,0,2099,7,38
9/1/2017,0700 - 0800,8,31,14,36,13,36,426,264,15,0,0,0,0,731,2,35
9/1/2017,0800 - 0900,11,25,15,29,13,29,277,151,0,0,0,0,0,442,4,32
9/1/2017,0900 - 1000,8,31,16,43,14,43,565,333,47,0,0,0,0,975,5,40
9/1/2017,1000 - 1100,16,65,23,68,21,68,913,856,411,131,13,0,0,2408,9,45
9/1/2017,1100 - 1200,13,51,27,73,23,73,707,618,356,164,57,0,0,1970,10,35
9/1/2017,1200 - 1300,12,38,28,58,26,58,262,296,285,109,0,0,0,985,4,43
9/1/2017,1300 - 1400,16,154,47,179,39,179,659,399,357,88,0,15,237,1813,6,47
9/1/2017,1400 - 1500,16,94,28,93,25,94,782,731,429,240,65,5,0,2329,8,42
9/1/2017,1500 - 1600,14,66,40,85,34,85,405,477,374,343,281,0,0,1937,7,48
9/1/2017,1600 - 1700,12,75,37,83,29,83,698,246,109,285,258,0,0,1641,6,34
9/1/2017,1700 - 1800,18,53,39,74,32,74,271,325,77,232,150,0,0,1090,4,36
9/1/2017,1800 - 1900,20,112,44,119,38,119,601,454,232,311,320,154,0,2140,11,36
9/1/2017,1900 - 2000,24,114,58,124,45,124,418,423,236,136,273,291,11,2131,9,46
9/1/2017,2000 - 2100,12,55,35,90,24,90,735,293,102,121,192,0,0,1489,7,35
9/1/2017,2100 - 2200,21,78,49,90,34,90,133,316,84,14,160,0,0,727,5,30
9/1/2017,2200 - 2300,14,52,21,58,18,58,328,255,122,13,0,0,0,761,5,26
9/1/2017,2300 - 0000,13,56,23,56,18,56,405,246,142,44,0,0,0,883,7,24
9/2/2017,0000 - 0100,12,96,36,128,27,128,3041,1169,586,442,549,423,4,6440,38,45
9/2/2017,0500 - 0600,8,23,18,31,14,31,133,108,1,0,0,0,0,250,1,29
9/2/2017,0600 - 0700,12,37,19,49,18,49,1036,869,357,14,0,0,0,2346,8,41
9/2/2017,0700 - 0800,4,19,11,22,9,22,154,45,0,0,0,0,0,206,1,34
9/2/2017,0800 - 0900,8,27,12,32,11,32,893,378,9,0,0,0,0,1317,5,44
9/2/2017,0900 - 1000,19,38,27,53,25,53,59,171,86,25,0,0,0,353,2,40
9/2/2017,1000 - 1100,14,55,21,55,19,55,577,435,234,70,0,0,0,1362,5,41
9/2/2017,1100 - 1200,12,64,23,84,22,84,459,375,185,72,31,0,0,1156,6,31
9/2/2017,1200 - 1300,19,77,48,97,40,97,301,374,177,175,396,34,0,1506,6,44
9/2/2017,1300 - 1400,23,85,47,111,38,111,423,705,385,169,368,139,0,2258,8,44
9/2/2017,1400 - 1500,18,66,41,89,33,89,366,575,210,163,272,0,0,1637,6,42
9/2/2017,1500 - 1600,18,84,38,90,29,90,203,144,95,114,63,0,0,645,3,43
9/2/2017,1600 - 1700,14,87,47,111,35,111,544,340,135,164,229,138,0,1600,5,44
9/2/2017,1700 - 1800,14,102,55,118,44,118,613,196,46,63,140,381,0,1489,6,44
9/2/2017,1800 - 1900,19,85,50,101,35,101,516,325,178,69,307,61,0,1506,9,37
9/2/2017,1900 - 2000,24,111,54,123,43,123,392,384,280,230,320,182,4,1845,7,46
9/2/2017,2000 - 2100,30,92,92,152,51,152,125,130,58,98,57,25,82,602,3,28
9/2/2017,2100 - 2200,16,55,58,106,37,106,223,116,49,12,47,104,0,569,3,31
9/2/2017,2200 - 2300,14,86,50,91,34,91,125,77,21,4,99,1,0,340,3,32
9/2/2017,2300 - 0000,16,41,24,42,19,42,180,212,76,0,0,0,0,483,3,26
9/3/2017,0000 - 0100,7,43,11,43,9,43,333,90,12,0,0,0,0,445,3,24
9/3/2017,0500 - 0600,9,22,16,27,14,27,230,180,0,0,0,0,0,419,2,39
9/3/2017,0600 - 0700,7,21,10,25,9,25,1099,319,0,0,0,0,0,1459,5,49
9/3/2017,0700 - 0800,12,34,14,34,14,34,479,264,43,0,0,0,0,807,3,44
9/3/2017,0800 - 0900,6,25,10,25,9,25,619,92,0,0,0,0,0,731,4,38
9/3/2017,0900 - 1000,7,25,9,28,9,28,1216,260,0,0,0,0,0,1526,7,50
9/3/2017,1000 - 1100,19,62,22,103,21,103,712,680,404,78,9,3,0,1948,9,46
9/3/2017,1100 - 1200,10,51,20,60,18,60,1054,520,420,41,0,0,0,2097,10,39
9/3/2017,1200 - 1300,10,30,17,39,14,39,767,565,74,0,0,0,0,1449,6,48
9/3/2017,1300 - 1400,12,62,26,62,22,62,493,680,347,50,5,0,0,1626,6,52
9/3/2017,1400 - 1500,10,50,15,66,13,66,1425,754,91,6,1,0,0,2357,10,44
9/3/2017,1500 - 1600,13,49,21,52,18,52,944,867,262,27,0,0,0,2167,8,46
9/3/2017,1600 - 1700,8,31,15,33,12,33,1270,625,12,0,0,0,0,1962,7,48
9/3/2017,1700 - 1800,8,28,14,36,12,36,820,335,24,0,0,0,0,1223,6,38
9/3/2017,1800 - 1900,7,27,9,30,8,30,814,163,0,0,0,0,0,1012,6,31
9/3/2017,1900 - 2000,19,65,25,73,22,73,1214,1223,554,231,19,0,0,3352,14,43
9/3/2017,2000 - 2100,11,43,20,65,14,65,822,400,125,27,11,0,0,1432,8,28
9/3/2017,2100 - 2200,7,27,9,27,8,27,448,59,0,0,0,0,0,520,4,24
9/3/2017,2200 - 2300,10,31,14,36,11,36,379,182,6,0,0,0,0,587,4,30
9/3/2017,2300 - 0000,17,48,21,49,18,49,334,288,105,15,0,0,0,764,5,22
9/4/2017,0600 - 0700,10,33,16,52,15,52,1545,995,282,8,0,0,0,2917,10,47
9/4/2017,0700 - 0800,11,27,16,37,14,37,322,215,12,0,0,0,0,560,2,38
9/4/2017,0800 - 0900,8,25,12,27,10,27,690,192,0,0,0,0,0,912,5,30
9/4/2017,0900 - 1000,15,55,21,57,19,57,460,99,131,105,0,0,0,816,5,36
9/4/2017,1000 - 1100,9,29,13,37,11,37,905,367,38,0,0,0,0,1356,6,44
9/4/2017,1100 - 1200,6,28,10,33,9,33,1352,290,4,0,0,0,0,1704,8,40
9/4/2017,1200 - 1300,12,49,20,52,17,52,1061,844,258,28,0,0,0,2256,8,51
9/4/2017,1300 - 1400,13,57,15,58,14,58,1643,910,170,27,0,0,0,2841,9,52
9/4/2017,1400 - 1500,16,41,19,46,18,46,503,517,158,1,0,0,0,1229,6,38
9/4/2017,1500 - 1600,3,21,9,24,7,24,1000,170,0,0,0,0,0,1207,5,42
9/4/2017,1600 - 1700,10,57,24,60,19,60,1078,743,351,160,0,0,0,2408,8,53
9/4/2017,1700 - 1800,12,32,18,44,15,44,521,414,69,0,0,0,0,1039,6,41
9/4/2017,1800 - 1900,11,65,16,61,13,65,914,308,117,23,5,0,0,1422,8,37
9/4/2017,1900 - 2000,14,60,19,72,16,72,943,659,266,22,5,0,0,1961,9,37
9/4/2017,2000 - 2100,8,60,26,66,15,66,1004,386,193,79,14,0,0,1730,8,48
9/4/2017,2100 - 2200,20,63,32,81,25,81,550,570,350,155,68,0,0,1751,8,30
9/4/2017,2200 - 2300,18,58,32,58,21,58,243,235,64,84,0,0,0,648,4,27
9/4/2017,2300 - 0000,10,30,14,30,11,30,594,203,0,0,0,0,0,825,5,22
9/5/2017,0500 - 0600,7,20,11,22,10,22,134,26,0,0,0,0,0,164,1,22
9/5/2017,0600 - 0700,9,37,16,43,15,43,1219,833,196,0,0,0,0,2315,8,43
9/5/2017,0700 - 0800,8,21,16,35,14,35,284,182,15,0,0,0,0,499,2,29
9/5/2017,0800 - 0900,8,25,13,28,11,28,844,325,0,0,0,0,0,1204,6,37
9/5/2017,0900 - 1000,6,27,11,31,9,31,762,162,3,0,0,0,0,963,6,37
9/5/2017,1000 - 1100,10,40,17,46,15,46,704,471,157,4,0,0,0,1372,5,45
9/5/2017,1100 - 1200,12,50,20,61,18,61,1111,743,367,41,1,0,0,2333,11,43
9/5/2017,1200 - 1300,15,51,36,70,31,70,442,530,348,436,85,0,0,1901,6,52
9/5/2017,1300 - 1400,16,74,21,74,19,74,922,668,293,97,16,0,0,2078,9,45
9/5/2017,1400 - 1500,12,53,22,62,19,62,852,500,290,105,5,0,0,1817,9,35
9/5/2017,1500 - 1600,12,59,33,71,25,71,581,238,210,223,47,0,0,1334,5,38
9/5/2017,1600 - 1700,15,82,40,93,31,93,697,557,186,202,350,7,0,2067,8,36
9/5/2017,1700 - 1800,14,53,36,71,27,71,309,217,81,161,79,0,0,883,4,35
9/5/2017,1800 - 1900,11,44,14,44,12,44,412,165,68,0,0,0,0,666,5,33
9/5/2017,1900 - 2000,17,53,26,70,22,70,848,1047,439,103,28,0,0,2548,11,44
9/5/2017,2000 - 2100,15,44,22,47,18,47,290,422,113,4,0,0,0,858,4,32
9/5/2017,2100 - 2200,15,39,22,53,18,53,552,548,157,15,0,0,0,1316,7,32
9/5/2017,2200 - 2300,14,33,20,34,15,34,181,146,20,0,0,0,0,357,2,28
9/5/2017,2300 - 0000,10,42,15,44,12,44,607,268,19,0,0,0,0,923,6,20
9/6/2017,0600 - 0700,10,53,19,65,17,65,1129,772,225,75,13,0,0,2277,9,35
9/6/2017,0700 - 0800,11,39,19,43,18,43,617,509,201,0,0,0,0,1364,5,34
9/6/2017,0800 - 0900,7,26,12,29,11,29,492,164,0,0,0,0,0,678,4,31
9/6/2017,0900 - 1000,11,41,15,41,13,41,665,368,43,0,0,0,0,1111,7,35
9/6/2017,1000 - 1100,12,46,24,68,20,68,739,452,313,99,11,0,0,1666,7,36
9/6/2017,1100 - 1200,18,57,26,66,24,66,537,752,426,168,8,0,0,1954,10,31
9/6/2017,1200 - 1300,14,47,23,64,21,64,432,453,209,38,7,0,0,1175,5,48
9/6/2017,1300 - 1400,12,41,21,48,18,48,604,596,185,6,0,0,0,1439,6,42
9/6/2017,1400 - 1500,16,68,32,82,26,82,774,595,321,231,169,0,0,2161,9,40
